time,event,tr
470810.758386,slc_12,27
470810.760316,slc_30,27
470810.876863,slc_1,27
470810.885932,slc_19,27
470810.987826,slc_26,27
470810.994278,slc_8,27
470811.095452,slc_33,27
470811.134589,slc_15,27
470811.21432,slc_22,27
470811.237719,slc_4,27
470811.313431,slc_29,27
470811.347223,slc_11,27
470811.347236,mc_start,27
470811.463896,slc_18,28
470811.46723,slc_0,28
470811.558279,slc_7,28
470811.571229,slc_25,28
470811.666769,slc_32,28
470811.702706,slc_14,28
470811.772063,slc_21,28
470811.799232,slc_3,28
470811.887815,slc_28,28
470811.915279,slc_10,28
470811.995689,slc_35,28
470812.035392,slc_17,28
470812.10736,slc_6,28
470812.127228,slc_24,28
470812.211345,slc_31,28
470812.248325,slc_13,28
470812.34432,slc_20,28
470812.354789,slc_2,28
470812.431226,slc_9,28
470812.462675,slc_27,28
470812.573346,slc_34,28
470812.595358,slc_16,28
470812.651258,slc_5,28
470812.680777,slc_23,28
470812.772092,slc_30,28
470812.797417,slc_12,28
470812.872872,slc_19,28
470812.907239,slc_1,28
470813.001446,slc_26,28
470813.027242,slc_8,28
